archivo,columna,ground_truth,detectado,CER,WER,,"NOTA: Este código se ejecuto en Visual Studio Code y tardó una duracion de 1 hora 17 minutos en procesar el data set completo, ",,,,,,,
306.png,COL_3,6680050254,6680050254,0,0,,,,,,,,,
139.png,COL_1,2252367006,2252367006,0,0,,,,,,,,,
139.png,COL_2,0060350510,0060350510,0,0,,,,,,,,,
139.png,COL_3,5650554070,5650554070,0,0,,,,,,,,,
base64decoded - 2026-01-21T161916.430.png,COL_1,7141677346,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161916.430.png,COL_2,2015303463,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161916.430.png,COL_3,3154383628,3154383628,0,0,,,,,,,,,
base64decoded - 2026-01-21T160934.911.png,COL_1,9647182885,9647182885,0,0,,,,,,,,,
base64decoded - 2026-01-21T160934.911.png,COL_2,3034504490,3034504490,0,0,,,,,,,,,
base64decoded - 2026-01-21T160934.911.png,COL_3,3383681360,3383681360,0,0,,,,,,,,,
base64decoded - 2026-01-21T160532.578.png,COL_1,9150335583,9150335583,0,0,,,,,,,,,
base64decoded - 2026-01-21T160532.578.png,COL_2,5101031521,5101031521,0,0,,,,,,,,,
base64decoded - 2026-01-21T160532.578.png,COL_3,9058712651,,1,1,,,,,,,,,
364.png,COL_1,1974852530,1974852530,0,0,,,,,,,,,
364.png,COL_2,7131201791,7131201791,0,0,,,,,,,,,
364.png,COL_3,6353728938,6353728938,0,0,,,,,,,,,
183.png,COL_1,2051739056,2051739056,0,0,,,,,,,,,
183.png,COL_2,4110660540,,1,1,,,,,,,,,
183.png,COL_3,8142872936,,1,1,,,,,,,,,
base64decoded (76).png,COL_1,9154633311,9154633311,0,0,,,,,,,,,
base64decoded (76).png,COL_2,5143063554,5143063554,0,0,,,,,,,,,
base64decoded (76).png,COL_3,9456311318,,1,1,,,,,,,,,
base64decoded (92).png,COL_1,4531990959,4531990959,0,0,,,,,,,,,
base64decoded (92).png,COL_2,5113693345,5113693345,0,0,,,,,,,,,
base64decoded (92).png,COL_3,0151347319,0151347319,0,0,,,,,,,,,
174.png,COL_1,4850639152,4850639152,0,0,,,,,,,,,
174.png,COL_2,8101661570,8101661570,0,0,,,,,,,,,
174.png,COL_3,9055770445,9055770445,0,0,,,,,,,,,
87.png,COL_1,5743220439,5743220439,0,0,,,,,,,,,
87.png,COL_2,4011991443,4011991443,0,0,,,,,,,,,
87.png,COL_3,3131481073,3131481073,0,0,,,,,,,,,
base64decoded - 2026-01-21T160523.379.png,COL_1,9932906758,9932906758,0,0,,,,,,,,,
base64decoded - 2026-01-21T160523.379.png,COL_2,7101821359,7101821359,0,0,,,,,,,,,
base64decoded - 2026-01-21T160523.379.png,COL_3,2059743097,2059743097,0,0,,,,,,,,,
base64decoded - 2026-01-21T151930.173.png,COL_1,9758797158,9758797158,0,0,,,,,,,,,
base64decoded - 2026-01-21T151930.173.png,COL_2,4161451510,4161451510,0,0,,,,,,,,,
base64decoded - 2026-01-21T151930.173.png,COL_3,8630472342,8630472342,0,0,,,,,,,,,
base64decoded - 2026-01-21T160058.636.png,COL_1,0547245387,0547245387,0,0,,,,,,,,,
base64decoded - 2026-01-21T160058.636.png,COL_2,9000530423,9000530423,0,0,,,,,,,,,
base64decoded - 2026-01-21T160058.636.png,COL_3,3038987149,3038987149,0,0,,,,,,,,,
211.png,COL_1,8155752408,8155752408,0,0,,,,,,,,,
211.png,COL_2,4334604596,4334604596,0,0,,,,,,,,,
211.png,COL_3,4383638905,4383638905,0,0,,,,,,,,,
base64decoded - 2026-01-21T153605.049.png,COL_1,6637356604,6637356604,0,0,,,,,,,,,
base64decoded - 2026-01-21T153605.049.png,COL_2,9103900373,9103900373,0,0,,,,,,,,,
base64decoded - 2026-01-21T153605.049.png,COL_3,2049845503,2049845503,0,0,,,,,,,,,
base64decoded - 2026-01-21T163832.645.png,COL_1,1705041631,1705041631,0,0,,,,,,,,,
base64decoded - 2026-01-21T163832.645.png,COL_2,2018396448,2018396448,0,0,,,,,,,,,
base64decoded - 2026-01-21T163832.645.png,COL_3,3181082826,3181082826,0,0,,,,,,,,,
247.png,COL_1,0957879316,0957879316,0,0,,,,,,,,,
247.png,COL_2,6113663544,6113663544,0,0,,,,,,,,,
247.png,COL_3,9152375332,9152375332,0,0,,,,,,,,,
base64decoded - 2026-01-21T153706.351.png,COL_1,3351334780,3351334780,0,0,,,,,,,,,
base64decoded - 2026-01-21T153706.351.png,COL_2,4010990574,4010990574,0,0,,,,,,,,,
base64decoded - 2026-01-21T153706.351.png,COL_3,6157551915,6157551915,0,0,,,,,,,,,
base64decoded (86).png,COL_1,4484439158,4484439158,0,0,,,,,,,,,
base64decoded (86).png,COL_2,1601761871,1601761871,0,0,,,,,,,,,
base64decoded (86).png,COL_3,3035406771,3035406771,0,0,,,,,,,,,
295.png,COL_1,1342797141,1342797141,0,0,,,,,,,,,
295.png,COL_2,9061951419,9061951419,0,0,,,,,,,,,
295.png,COL_3,6150788171,6150788171,0,0,,,,,,,,,
base64decoded - 2026-01-21T154956.881.png,COL_1,6183006141,6183006141,0,0,,,,,,,,,
base64decoded - 2026-01-21T154956.881.png,COL_2,7401321858,7401321858,0,0,,,,,,,,,
base64decoded - 2026-01-21T154956.881.png,COL_3,6079268200,6079268200,0,0,,,,,,,,,
213.png,COL_1,4676029068,4676029068,0,0,,,,,,,,,
213.png,COL_2,0110260744,,1,1,,,,,,,,,
213.png,COL_3,6142821394,6142821394,0,0,,,,,,,,,
34.jpeg,COL_1,5730604590,5730604590,0,0,,,,,,,,,
34.jpeg,COL_2,2113693373,2113693373,0,0,,,,,,,,,
34.jpeg,COL_3,0157348618,0157348618,0,0,,,,,,,,,
base64decoded - 2026-01-21T160637.829.png,COL_1,1131930036,1131930036,0,0,,,,,,,,,
base64decoded - 2026-01-21T160637.829.png,COL_2,3010690340,,1,1,,,,,,,,,
base64decoded - 2026-01-21T160637.829.png,COL_3,0131990074,0131990074,0,0,,,,,,,,,
77.png,COL_1,3036089717,3036089717,0,0,,,,,,,,,
77.png,COL_2,4111261347,4111261347,0,0,,,,,,,,,
77.png,COL_3,0172244029,0172244029,0,0,,,,,,,,,
282.png,COL_1,8859474631,8859474631,0,0,,,,,,,,,
282.png,COL_2,3111791578,3111791578,0,0,,,,,,,,,
282.png,COL_3,9137412827,9137412827,0,0,,,,,,,,,
176.png,COL_1,9253256115,9253256115,0,0,,,,,,,,,
176.png,COL_2,3101621553,,1,1,,,,,,,,,
176.png,COL_3,9039471760,9039471760,0,0,,,,,,,,,
98.png,COL_1,6983027758,6983027758,0,0,,,,,,,,,
98.png,COL_2,6611001868,6611001868,0,0,,,,,,,,,
98.png,COL_3,5174209560,5174209560,0,0,,,,,,,,,
275.png,COL_1,6370949340,6370949340,0,0,,,,,,,,,
275.png,COL_2,8106266772,8106266772,0,0,,,,,,,,,
275.png,COL_3,6085028241,6085028241,0,0,,,,,,,,,
74.jpeg,COL_1,9252240939,9252240939,0,0,,,,,,,,,
74.jpeg,COL_2,6113793540,6113793540,0,0,,,,,,,,,
74.jpeg,COL_3,6151313219,6151313219,0,0,,,,,,,,,
332.png,COL_1,3205680338,3205680338,0,0,,,,,,,,,
332.png,COL_2,1013993473,1013993473,0,0,,,,,,,,,
332.png,COL_3,2157385701,2157385701,0,0,,,,,,,,,
base64decoded - 2026-01-21T163732.882.png,COL_1,3605140365,3605140365,0,0,,,,,,,,,
base64decoded - 2026-01-21T163732.882.png,COL_2,2035603593,2035603593,0,0,,,,,,,,,
base64decoded - 2026-01-21T163732.882.png,COL_3,4353356238,4353356238,0,0,,,,,,,,,
base64decoded (81).png,COL_1,3152917514,3152917514,0,0,,,,,,,,,
base64decoded (81).png,COL_2,7163453510,7163453510,0,0,,,,,,,,,
base64decoded (81).png,COL_3,8650370561,8650370561,0,0,,,,,,,,,
base64decoded - 2026-01-21T161944.425.png,COL_1,2685376060,2685376060,0,0,,,,,,,,,
base64decoded - 2026-01-21T161944.425.png,COL_2,6604560870,6604560870,0,0,,,,,,,,,
base64decoded - 2026-01-21T161944.425.png,COL_3,8045801932,,1,1,,,,,,,,,
base64decoded - 2026-01-21T163645.779.png,COL_1,2480763444,2480763444,0,0,,,,,,,,,
base64decoded - 2026-01-21T163645.779.png,COL_2,5448664856,5448664856,0,0,,,,,,,,,
base64decoded - 2026-01-21T163645.779.png,COL_3,5486666298,5486666298,0,0,,,,,,,,,
342.png,COL_1,2351786782,2351786782,0,0,,,,,,,,,
342.png,COL_2,1101721557,1101721557,0,0,,,,,,,,,
342.png,COL_3,9079211169,9079211169,0,0,,,,,,,,,
base64decoded (12).png,COL_1,5134482139,5134482139,0,0,,,,,,,,,
base64decoded (12).png,COL_2,2031601391,2031601391,0,0,,,,,,,,,
base64decoded (12).png,COL_3,2353194219,2353194219,0,0,,,,,,,,,
165.png,COL_1,9303734465,9303734465,0,0,,,,,,,,,
165.png,COL_2,1014304568,1014304568,0,0,,,,,,,,,
165.png,COL_3,6184654115,6184654115,0,0,,,,,,,,,
base64decoded (100).png,COL_1,8531499456,8531499456,0,0,,,,,,,,,
base64decoded (100).png,COL_2,7111761347,7111761347,0,0,,,,,,,,,
base64decoded (100).png,COL_3,0172246823,0172246823,0,0,,,,,,,,,
14.jpeg,COL_1,3535457028,3535457028,0,0,,,,,,,,,
14.jpeg,COL_2,2060150310,2060150310,0,0,,,,,,,,,
14.jpeg,COL_3,2650590800,2650590800,0,0,,,,,,,,,
239.jfif,COL_1,3545943169,3545943169,0,0,,,,,,,,,
239.jfif,COL_2,5411098830,5411098830,0,0,,,,,,,,,
239.jfif,COL_3,1137460352,1137460352,0,0,,,,,,,,,
228.png,COL_1,7650272117,,1,1,,,,,,,,,
228.png,COL_2,7131701590,7131701590,0,0,,,,,,,,,
228.png,COL_3,9353717960,9353717960,0,0,,,,,,,,,
143.png,COL_1,2830584038,2830584038,0,0,,,,,,,,,
143.png,COL_2,4010890370,4010890370,0,0,,,,,,,,,
143.png,COL_3,6137997650,6137997650,0,0,,,,,,,,,
base64decoded - 2026-01-21T161310.029.jpg,COL_1,4134209470,4134209470,0,0,,,,,,,,,
base64decoded - 2026-01-21T161310.029.jpg,COL_2,7001661371,7001661371,0,0,,,,,,,,,
base64decoded - 2026-01-21T161310.029.jpg,COL_3,4075294491,4075294491,0,0,,,,,,,,,
base64decoded - 2026-01-21T155050.921.png,COL_1,9477725110,9477725110,0,0,,,,,,,,,
base64decoded - 2026-01-21T155050.921.png,COL_2,6101931729,6101931729,0,0,,,,,,,,,
base64decoded - 2026-01-21T155050.921.png,COL_3,0058729687,0058729687,0,0,,,,,,,,,
321.png,COL_1,8883162570,8883162570,0,0,,,,,,,,,
321.png,COL_2,3634004894,3634004894,0,0,,,,,,,,,
321.png,COL_3,5383604700,5383604700,0,0,,,,,,,,,
270.png,COL_1,4334723546,4334723546,0,0,,,,,,,,,
270.png,COL_2,1041861350,1041861350,0,0,,,,,,,,,
270.png,COL_3,8436490809,8436490809,0,0,,,,,,,,,
237.jpeg,COL_1,4951685513,4951685513,0,0,,,,,,,,,
237.jpeg,COL_2,4009730565,4009730565,0,0,,,,,,,,,
237.jpeg,COL_3,6058157908,6058157908,0,0,,,,,,,,,
base64decoded - 2026-01-21T160229.942.png,COL_1,8045185066,8045185066,0,0,,,,,,,,,
base64decoded - 2026-01-21T160229.942.png,COL_2,3400260870,3400260870,0,0,,,,,,,,,
base64decoded - 2026-01-21T160229.942.png,COL_3,6055562809,6055562809,0,0,,,,,,,,,
271.png,COL_1,8755260096,8755260096,0,0,,,,,,,,,
271.png,COL_2,4110690540,4110690540,0,0,,,,,,,,,
271.png,COL_3,9141875294,9141875294,0,0,,,,,,,,,
base64decoded (50).png,COL_1,9174619956,9174619956,0,0,,,,,,,,,
base64decoded (50).png,COL_2,2103963773,2103963773,0,0,,,,,,,,,
base64decoded (50).png,COL_3,8055327192,8055327192,0,0,,,,,,,,,
27.png,COL_1,9673652378,9673652378,0,0,,,,,,,,,
27.png,COL_2,4133403793,,1,1,,,,,,,,,
27.png,COL_3,0353325531,,1,1,,,,,,,,,
base64decoded (95).png,COL_1,4083302893,4083302893,0,0,,,,,,,,,
base64decoded (95).png,COL_2,8636706895,8636706895,0,0,,,,,,,,,
base64decoded (95).png,COL_3,2383009175,2383009175,0,0,,,,,,,,,
base64decoded (91).png,COL_1,6370407551,6370407551,0,0,,,,,,,,,
base64decoded (91).png,COL_2,4114904768,4114904768,0,0,,,,,,,,,
base64decoded (91).png,COL_3,6184623359,6184623359,0,0,,,,,,,,,
294.png,COL_1,1054859490,1054859490,0,0,,,,,,,,,
294.png,COL_2,3104664576,3104664576,0,0,,,,,,,,,
294.png,COL_3,8085675229,8085675229,0,0,,,,,,,,,
base64decoded - 2026-01-21T155101.843.png,COL_1,9070387678,9070387678,0,0,,,,,,,,,
base64decoded - 2026-01-21T155101.843.png,COL_2,1116906765,1116906765,0,0,,,,,,,,,
base64decoded - 2026-01-21T155101.843.png,COL_3,5184026002,5184026002,0,0,,,,,,,,,
base64decoded - 2026-01-21T160210.720.png,COL_1,2952477065,2952477065,0,0,,,,,,,,,
base64decoded - 2026-01-21T160210.720.png,COL_2,4061951511,4061951511,0,0,,,,,,,,,
base64decoded - 2026-01-21T160210.720.png,COL_3,6670252342,6670252342,0,0,,,,,,,,,
67.png,COL_1,1678377073,1678377073,0,0,,,,,,,,,
67.png,COL_2,4110400760,4110400760,0,0,,,,,,,,,
67.png,COL_3,6154522420,6154522420,0,0,,,,,,,,,
base64decoded - 2026-01-21T161609.990.png,COL_1,7931750116,7931750116,0,0,,,,,,,,,
base64decoded - 2026-01-21T161609.990.png,COL_2,4115091345,4115091345,0,0,,,,,,,,,
base64decoded - 2026-01-21T161609.990.png,COL_3,0151147276,0151147276,0,0,,,,,,,,,
326.png,COL_1,4176103452,4176103452,0,0,,,,,,,,,
326.png,COL_2,1141261751,,1,1,,,,,,,,,
326.png,COL_3,6476227482,8476227482,0.1,1,,,,,,,,,
base64decoded - 2026-01-21T161240.214.jpg,COL_1,9651553604,9651553604,0,0,,,,,,,,,
base64decoded - 2026-01-21T161240.214.jpg,COL_2,5046966556,5046966556,0,0,,,,,,,,,
base64decoded - 2026-01-21T161240.214.jpg,COL_3,6486058137,6486058137,0,0,,,,,,,,,
base64decoded - 2026-01-21T153741.826.png,COL_1,7574853532,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153741.826.png,COL_2,6141461759,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153741.826.png,COL_3,0456721822,,1,1,,,,,,,,,
base64decoded (69).png,COL_1,7056809735,7056809735,0,0,,,,,,,,,
base64decoded (69).png,COL_2,8101061571,8101061571,0,0,,,,,,,,,
base64decoded (69).png,COL_3,9055714700,9055714700,0,0,,,,,,,,,
base64decoded - 2026-01-21T160327.037.png,COL_1,9455787673,9455787673,0,0,,,,,,,,,
base64decoded - 2026-01-21T160327.037.png,COL_2,3066956512,3066956512,0,0,,,,,,,,,
base64decoded - 2026-01-21T160327.037.png,COL_3,6680050791,6680050791,0,0,,,,,,,,,
base64decoded - 2026-01-21T160258.425.png,COL_1,6605681125,6605681125,0,0,,,,,,,,,
base64decoded - 2026-01-21T160258.425.png,COL_2,0011691379,0011691379,0,0,,,,,,,,,
base64decoded - 2026-01-21T160258.425.png,COL_3,4157798779,4157798779,0,0,,,,,,,,,
base64decoded - 2026-01-21T160107.641.png,COL_1,4930504033,4930504033,0,0,,,,,,,,,
base64decoded - 2026-01-21T160107.641.png,COL_2,0110790371,0110790371,0,0,,,,,,,,,
base64decoded - 2026-01-21T160107.641.png,COL_3,0137944255,0137944255,0,0,,,,,,,,,
7.jpg,COL_1,9115706196,9115706196,0,0,,,,,,,,,
7.jpg,COL_2,0131701591,0131701591,0,0,,,,,,,,,
7.jpg,COL_3,3353175063,3353175063,0,0,,,,,,,,,
347.png,COL_1,0645764031,0645764031,0,0,,,,,,,,,
347.png,COL_2,7010490476,7010490476,0,0,,,,,,,,,
347.png,COL_3,6157589360,6157589360,0,0,,,,,,,,,
base64decoded - 2026-01-21T160916.544.png,COL_1,6780776597,6780776597,0,0,,,,,,,,,
base64decoded - 2026-01-21T160916.544.png,COL_2,1601721851,1601721851,0,0,,,,,,,,,
base64decoded - 2026-01-21T160916.544.png,COL_3,5059705895,5059705895,0,0,,,,,,,,,
base64decoded (14).png,COL_1,9130483135,9130483135,0,0,,,,,,,,,
base64decoded (14).png,COL_2,5041661359,5041661359,0,0,,,,,,,,,
base64decoded (14).png,COL_3,4456197787,4456197787,0,0,,,,,,,,,
3.jpg,COL_1,1638072608,,1,1,,,,,,,,,
3.jpg,COL_2,7605829846,,1,1,,,,,,,,,
3.jpg,COL_3,9059502151,,1,1,,,,,,,,,
base64decoded - 2026-01-21T164510.579.jfif,COL_1,6651790117,6651790117,0,0,,,,,,,,,
base64decoded - 2026-01-21T164510.579.jfif,COL_2,5117991548,5117991548,0,0,,,,,,,,,
base64decoded - 2026-01-21T164510.579.jfif,COL_3,9171274065,9171274065,0,0,,,,,,,,,
71.png,COL_1,2088637158,,1,1,,,,,,,,,
71.png,COL_2,5411701861,,1,1,,,,,,,,,
71.png,COL_3,6154762272,6154762272,0,0,,,,,,,,,
352.png,COL_1,3458909358,3458909358,0,0,,,,,,,,,
352.png,COL_2,2313663544,2313663544,0,0,,,,,,,,,
352.png,COL_3,0152337140,0152337140,0,0,,,,,,,,,
383.png,COL_1,7158779565,7158779565,0,0,,,,,,,,,
383.png,COL_2,1001361579,1001361579,0,0,,,,,,,,,
383.png,COL_3,2055758610,2055758610,0,0,,,,,,,,,
base64decoded - 2026-01-21T153038.920.png,COL_1,7454436312,7454436312,0,0,,,,,,,,,
base64decoded - 2026-01-21T153038.920.png,COL_2,9001921558,9001921558,0,0,,,,,,,,,
base64decoded - 2026-01-21T153038.920.png,COL_3,6039453134,6039453134,0,0,,,,,,,,,
base64decoded - 2026-01-21T163750.774.png,COL_1,7815965067,7815965067,0,0,,,,,,,,,
base64decoded - 2026-01-21T163750.774.png,COL_2,5113690741,5113690741,0,0,,,,,,,,,
base64decoded - 2026-01-21T163750.774.png,COL_3,6131926178,6131926178,0,0,,,,,,,,,
240.png,COL_1,9140756142,9140756142,0,0,,,,,,,,,
240.png,COL_2,6001921459,6001921459,0,0,,,,,,,,,
240.png,COL_3,6059787501,,1,1,,,,,,,,,
245.png,COL_1,1280553046,1280553046,0,0,,,,,,,,,
245.png,COL_2,3440760852,3440760852,0,0,,,,,,,,,
245.png,COL_3,7436960346,7436960346,0,0,,,,,,,,,
base64decoded - 2026-01-21T154620.831.png,COL_1,7652267032,7652267032,0,0,,,,,,,,,
base64decoded - 2026-01-21T154620.831.png,COL_2,2360250514,2360250514,0,0,,,,,,,,,
base64decoded - 2026-01-21T154620.831.png,COL_3,0640831577,0640831577,0,0,,,,,,,,,
base64decoded - 2026-01-21T161119.943.png,COL_1,2913992614,2913992614,0,0,,,,,,,,,
base64decoded - 2026-01-21T161119.943.png,COL_2,9106026556,9106026556,0,0,,,,,,,,,
base64decoded - 2026-01-21T161119.943.png,COL_3,9089018093,9089018093,0,0,,,,,,,,,
185.png,COL_1,7555574457,7555574457,0,0,,,,,,,,,
185.png,COL_2,8114794570,8114794570,0,0,,,,,,,,,
185.png,COL_3,9187616850,9187616850,0,0,,,,,,,,,
base64decoded - 2026-01-21T160827.406.png,COL_1,0444673145,0444673145,0,0,,,,,,,,,
base64decoded - 2026-01-21T160827.406.png,COL_2,3041561455,3041561455,0,0,,,,,,,,,
base64decoded - 2026-01-21T160827.406.png,COL_3,6456782231,6456782231,0,0,,,,,,,,,
base64decoded - 2026-01-21T161508.314.jpeg,COL_1,4750764050,4750764050,0,0,,,,,,,,,
base64decoded - 2026-01-21T161508.314.jpeg,COL_2,3010990570,3010990570,0,0,,,,,,,,,
base64decoded - 2026-01-21T161508.314.jpeg,COL_3,6157558979,6157558979,0,0,,,,,,,,,
base64decoded (54).png,COL_1,4258957410,4258957410,0,0,,,,,,,,,
base64decoded (54).png,COL_2,2110000561,2110000561,0,0,,,,,,,,,
base64decoded (54).png,COL_3,9144812782,9144812782,0,0,,,,,,,,,
187.png,COL_1,1834722503,1834722503,0,0,,,,,,,,,
187.png,COL_2,8131201395,8131201395,0,0,,,,,,,,,
187.png,COL_3,0353740833,0353740833,0,0,,,,,,,,,
base64decoded (7).png,COL_1,4945739838,4945739838,0,0,,,,,,,,,
base64decoded (7).png,COL_2,4006366475,4006366475,0,0,,,,,,,,,
base64decoded (7).png,COL_3,6085089311,6085089311,0,0,,,,,,,,,
base64decoded - 2026-01-21T162310.870.png,COL_1,5684279680,5684279680,0,0,,,,,,,,,
base64decoded - 2026-01-21T162310.870.png,COL_2,3408666872,3408666872,0,0,,,,,,,,,
base64decoded - 2026-01-21T162310.870.png,COL_3,6085067016,6085067016,0,0,,,,,,,,,
base64decoded - 2026-01-21T160304.900.png,COL_1,6605681125,6605681125,0,0,,,,,,,,,
base64decoded - 2026-01-21T160304.900.png,COL_2,0011691379,0011691379,0,0,,,,,,,,,
base64decoded - 2026-01-21T160304.900.png,COL_3,4157798779,4157798779,0,0,,,,,,,,,
354.png,COL_1,8731065661,8731065661,0,0,,,,,,,,,
354.png,COL_2,9001831320,9001831320,0,0,,,,,,,,,
354.png,COL_3,6038496048,6038496048,0,0,,,,,,,,,
134.png,COL_1,2731220005,2731220005,0,0,,,,,,,,,
134.png,COL_2,6010890340,6010890340,0,0,,,,,,,,,
134.png,COL_3,2141899786,2141899786,0,0,,,,,,,,,
202.png,COL_1,1554286059,1554286059,0,0,,,,,,,,,
202.png,COL_2,5100620554,5100620554,0,0,,,,,,,,,
202.png,COL_3,9059571387,9059571387,0,0,,,,,,,,,
225.png,COL_1,0430833438,0430833438,0,0,,,,,,,,,
225.png,COL_2,1044864356,1044864356,0,0,,,,,,,,,
225.png,COL_3,4486699435,4486699435,0,0,,,,,,,,,
base64decoded - 2026-01-21T162431.663.jfif,COL_1,6281270422,6281270422,0,0,,,,,,,,,
base64decoded - 2026-01-21T162431.663.jfif,COL_2,6417691848,6417691848,0,0,,,,,,,,,
base64decoded - 2026-01-21T162431.663.jfif,COL_3,6171262248,6171262248,0,0,,,,,,,,,
base64decoded - 2026-01-21T161733.634.png,COL_1,7371996757,7371996757,0,0,,,,,,,,,
base64decoded - 2026-01-21T161733.634.png,COL_2,5105621751,5105621751,0,0,,,,,,,,,
base64decoded - 2026-01-21T161733.634.png,COL_3,6059729933,,1,1,,,,,,,,,
base64decoded (75).png,COL_1,5268614161,5268614161,0,0,,,,,,,,,
base64decoded (75).png,COL_2,1641761850,1641761850,0,0,,,,,,,,,
base64decoded (75).png,COL_3,0436401475,0436401475,0,0,,,,,,,,,
base64decoded - 2026-01-21T154612.897.png,COL_1,4750764050,4750764050,0,0,,,,,,,,,
base64decoded - 2026-01-21T154612.897.png,COL_2,3010990570,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154612.897.png,COL_3,6157558979,6157558979,0,0,,,,,,,,,
382.png,COL_1,2558083815,2558083815,0,0,,,,,,,,,
382.png,COL_2,2346966556,2346966556,0,0,,,,,,,,,
382.png,COL_3,0486038674,0486038674,0,0,,,,,,,,,
118.jfif,COL_1,6756449154,6756449154,0,0,,,,,,,,,
118.jfif,COL_2,1311661546,1311661546,0,0,,,,,,,,,
118.jfif,COL_3,6172239365,6172239365,0,0,,,,,,,,,
376.png,COL_1,1651957355,1651957355,0,0,,,,,,,,,
376.png,COL_2,4113403560,4113403560,0,0,,,,,,,,,
376.png,COL_3,4154317828,4154317828,0,0,,,,,,,,,
287.png,COL_1,4053750012,4053750012,0,0,,,,,,,,,
287.png,COL_2,1100620551,1100620551,0,0,,,,,,,,,
287.png,COL_3,9039973029,9039973029,0,0,,,,,,,,,
148.png,COL_1,0051919986,0051919986,0,0,,,,,,,,,
148.png,COL_2,7013363540,7013363540,0,0,,,,,,,,,
148.png,COL_3,2152359826,2152359826,0,0,,,,,,,,,
348.png,COL_1,1283792743,1283792743,0,0,,,,,,,,,
348.png,COL_2,5630000894,5630000894,0,0,,,,,,,,,
348.png,COL_3,5353508851,5353508851,0,0,,,,,,,,,
base64decoded - 2026-01-21T155127.340.png,COL_1,9187029158,9187029158,0,0,,,,,,,,,
base64decoded - 2026-01-21T155127.340.png,COL_2,7611761848,7611761848,0,0,,,,,,,,,
base64decoded - 2026-01-21T155127.340.png,COL_3,5172201280,5172201280,0,0,,,,,,,,,
108.png,COL_1,0350434348,0350434348,0,0,,,,,,,,,
108.png,COL_2,3013393573,3013393573,0,0,,,,,,,,,
108.png,COL_3,3157350387,3157350387,0,0,,,,,,,,,
base64decoded - 2026-01-21T161751.217.png,COL_1,9985543149,9985543149,0,0,,,,,,,,,
base64decoded - 2026-01-21T161751.217.png,COL_2,6411391848,6411391848,0,0,,,,,,,,,
base64decoded - 2026-01-21T161751.217.png,COL_3,6131462084,6131462084,0,0,,,,,,,,,
96.jfif,COL_1,9941779440,,1,1,,,,,,,,,
96.jfif,COL_2,9014964444,,1,1,,,,,,,,,
96.jfif,COL_3,3182687897,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153616.485.png,COL_1,4447861161,4447861161,0,0,,,,,,,,,
base64decoded - 2026-01-21T153616.485.png,COL_2,2411361845,2411361845,0,0,,,,,,,,,
base64decoded - 2026-01-21T153616.485.png,COL_3,5152164725,5152164725,0,0,,,,,,,,,
base64decoded - 2026-01-21T153227.177.png,COL_1,2753612233,2753612233,0,0,,,,,,,,,
base64decoded - 2026-01-21T153227.177.png,COL_2,4130400594,4130400594,0,0,,,,,,,,,
base64decoded - 2026-01-21T153227.177.png,COL_3,5643873890,5643873890,0,0,,,,,,,,,
59.png,COL_1,0071526463,0071526463,0,0,,,,,,,,,
59.png,COL_2,7100220753,7100220753,0,0,,,,,,,,,
59.png,COL_3,0039929596,0039929596,0,0,,,,,,,,,
191.png,COL_1,6708247164,6708247164,0,0,,,,,,,,,
191.png,COL_2,8061351519,8061351519,0,0,,,,,,,,,
191.png,COL_3,1650751893,1650751893,0,0,,,,,,,,,
base64decoded - 2026-01-21T152521.766.png,COL_1,0480302344,0480302344,0,0,,,,,,,,,
base64decoded - 2026-01-21T152521.766.png,COL_2,2633703890,2633703890,0,0,,,,,,,,,
base64decoded - 2026-01-21T152521.766.png,COL_3,9353306010,9353306010,0,0,,,,,,,,,
318.png,COL_1,5250859526,5250859526,0,0,,,,,,,,,
318.png,COL_2,7113763543,7113763543,0,0,,,,,,,,,
318.png,COL_3,9152378870,9152378870,0,0,,,,,,,,,
base64decoded (17).png,COL_1,8165693353,8165693353,0,0,,,,,,,,,
base64decoded (17).png,COL_2,4633703894,,1,1,,,,,,,,,
base64decoded (17).png,COL_3,5353307310,5353307310,0,0,,,,,,,,,
base64decoded (40).png,COL_1,2281386083,2281386083,0,0,,,,,,,,,
base64decoded (40).png,COL_2,4400520850,4400520850,0,0,,,,,,,,,
base64decoded (40).png,COL_3,1059567274,1059567274,0,0,,,,,,,,,
base64decoded - 2026-01-21T163824.960.png,COL_1,0440693141,0440693141,0,0,,,,,,,,,
base64decoded - 2026-01-21T163824.960.png,COL_2,9043361450,9043361450,0,0,,,,,,,,,
base64decoded - 2026-01-21T163824.960.png,COL_3,2436484619,2436484619,0,0,,,,,,,,,
189.png,COL_1,8740279102,8740279102,0,0,,,,,,,,,
189.png,COL_2,7001961477,7001961477,0,0,,,,,,,,,
189.png,COL_3,3075285114,,1,1,,,,,,,,,
144.png,COL_1,0671166671,0671166671,0,0,,,,,,,,,
144.png,COL_2,2106426752,2106426752,0,0,,,,,,,,,
144.png,COL_3,6089029969,6089029969,0,0,,,,,,,,,
301.png,COL_1,1151566055,1151566055,0,0,,,,,,,,,
